Fecha,Precip_mm,Evap_mm,TMAX_C,TMIN_C
10/05/1968,80,4.5,34,23.5
11/05/1968,0,3.1,33,20.5
12/05/1968,0,2.1,30,22.5
13/05/1968,11.9,5.6,34,22.5
14/05/1968,5.9,3.8,33.5,22
15/05/1968,52.7,3.9,34,22
16/05/1968,0,3.9,34,21.5
17/05/1968,29.5,4.4,33,23
18/05/1968,50,1.1,30,22.5
19/05/1968,0,3.7,32,21.5
20/05/1968,0,5.1,33.5,23
21/05/1968,0,5.2,34.5,23
22/05/1968,9.6,4.9,34,23
23/05/1968,32.6,4.2,33,23
24/05/1968,22.3,4.2,33.5,22
25/05/1968,0,4.2,33.5,23
26/05/1968,5.8,3.5,33.5,23.5
27/05/1968,1.8,3,33,22.5
28/05/1968,43.1,6.1,34,22.5
29/05/1968,0.4,4.1,33.5,21.5
30/05/1968,2.4,3.6,33,22.5
31/05/1968,62.5,4.9,32.5,23
01/06/1968,32.2,3.6,31.5,22.5
02/06/1968,0,4.8,34,22
03/06/1968,0,4.4,34,23.5
04/06/1968,10.1,4.8,33,22.5
05/06/1968,14.1,3,33,22.5
06/06/1968,13.5,2.3,30.5,22.5
07/06/1968,0,4.3,34,22
08/06/1968,0.01,1.5,33.5,22.5
09/06/1968,8.2,4.5,32.5,23.5
10/06/1968,6.6,2.6,32,23.5
11/06/1968,23.8,4.3,33,22.5
12/06/1968,9.8,3.8,33,22
13/06/1968,8.5,4.3,32.5,22
14/06/1968,80,6,32.5,22
15/06/1968,4,2.1,33,21.5
16/06/1968,0,5,34.5,22.5
17/06/1968,0.5,2.3,34.5,22
18/06/1968,60.8,0.4,31.5,22.5
19/06/1968,7.7,0.8,32,22
20/06/1968,1.8,3.7,33,22
21/06/1968,3.1,0.9,31,23
22/06/1968,0,3.8,34,23
23/06/1968,0,4.7,34.5,22.5
24/06/1968,1,3.1,34,23.5
25/06/1968,0.3,4.5,33.5,22.5
26/06/1968,12.3,4,33.5,22
27/06/1968,0.2,3.5,34,22
28/06/1968,0,3.3,33.5,22.5
29/06/1968,54.8,5.2,34,23
30/06/1968,14.4,3.7,33.5,22
01/07/1968,2.2,3.1,33.5,21.5
02/07/1968,7.7,2.7,32.5,23
03/07/1968,3.8,2.9,33.5,21.5
04/07/1968,12.1,3.2,32.5,22
05/07/1968,20,2.4,30,23
06/07/1968,8.9,2.8,33.5,22
07/07/1968,0,3.1,33.5,22
08/07/1968,35.3,4.4,33.5,21.5
09/07/1968,7.8,3.3,34,21.5
10/07/1968,1.9,4,33.5,22
11/07/1968,0.7,4.7,35,22.5
12/07/1968,73.2,5.6,33.5,22
13/07/1968,13.1,3,31.5,22
14/07/1968,26.7,4.9,33,21.5
15/07/1968,0,3.8,33.5,21.5
16/07/1968,44.2,5.6,34.5,22
17/07/1968,0.8,4.8,34.5,21
18/07/1968,7.7,2.1,35,22
19/07/1968,6.8,3.8,34,22.5
20/07/1968,0,4.1,34.5,22
21/07/1968,20.1,2.3,32.5,23
22/07/1968,0,3.5,33,21.5
23/07/1968,31.3,3.2,34.5,23
24/07/1968,0.4,2.3,33,22.5
25/07/1968,3.5,2.9,33.5,22.5
26/07/1968,21.2,3,35,22
27/07/1968,0,3.3,34.5,22
28/07/1968,5.8,3.6,34.5,23.5
29/07/1968,0.8,4.6,35.5,23.5
30/07/1968,4.8,4.8,35,22
31/07/1968,0,4.5,35.5,22.5
01/08/1968,18.9,4.9,34.5,23
02/08/1968,0,2.3,32.5,23
03/08/1968,49.3,1.5,33.5,23
04/08/1968,15.4,2.3,32,21
05/08/1968,0,3.2,32.5,21.5
06/08/1968,2.8,2.7,34.5,23
07/08/1968,5,4.7,34.5,22
08/08/1968,0,4.5,34,21
09/08/1968,0,3.8,34.5,23
10/08/1968,35,2.3,35,23
11/08/1968,17.3,4.7,34.5,23.5
12/08/1968,1.5,3.6,34,24
13/08/1968,11.5,2.6,31.5,23.5
14/08/1968,5.3,4.7,33.5,22
15/08/1968,0.1,2.5,34.5,23.5
16/08/1968,22.2,3.7,34.5,23.5
17/08/1968,0,4.5,34.5,21.5
18/08/1968,0.3,2.3,33,23.5
19/08/1968,53.7,1.9,33.5,23.5
20/08/1968,19.2,3,31,22
21/08/1968,15.4,2.5,33,22.5
22/08/1968,43.3,2,33,21
23/08/1968,1.3,4.5,34.5,21.5
24/08/1968,4.7,4.5,34,21.5
25/08/1968,0,4.3,35,22
26/08/1968,18.9,2.5,31.5,22
27/08/1968,13.3,4.1,34.5,21
28/08/1968,1.3,3.6,33,21
29/08/1968,21.5,3.6,34,22.5
30/08/1968,0,3.5,33,22
31/08/1968,0.5,6.7,34.5,22.5
01/09/1968,45.9,3.1,33.5,23
02/09/1968,22.1,3.3,33,22
03/09/1968,0.6,2.4,32.5,23
04/09/1968,5.2,3.7,34.5,22
05/09/1968,4.1,3,32.5,22.5
06/09/1968,12.6,3.3,33,23
07/09/1968,86,0.1,32,22.5
08/09/1968,29.7,0.8,30,21
09/09/1968,84.6,0.8,32,22
10/09/1968,23.7,0.4,30.5,22
11/09/1968,0,4.4,32.5,21
12/09/1968,2.9,3.9,34,21
13/09/1968,5.5,2.1,32.5,22
14/09/1968,14.4,2.4,35,22.5
15/09/1968,0,4.9,34,22
16/09/1968,0.01,4.5,35,22.5
17/09/1968,19.6,2.6,33,23
18/09/1968,25,0.8,33,22.5
19/09/1968,12,3.8,34,22
20/09/1968,44.2,3.5,33.5,22
21/09/1968,15.4,1,33,22
22/09/1968,32.2,0.9,33.5,21.5
23/09/1968,55.6,0.8,32.5,22
24/09/1968,38.4,2,33.5,22
25/09/1968,3.1,2.1,31.5,21.5
26/09/1968,0,3.2,33.5,22
27/09/1968,11.1,3.9,34,22.5
28/09/1968,33.5,4,34.5,22.5
29/09/1968,5.9,2.3,34.5,22
30/09/1968,0.1,3.4,34,21.5
01/10/1968,11.5,4.3,35,23
02/10/1968,0.5,3.5,33.5,22.5
03/10/1968,5.4,3.6,34,23.5
04/10/1968,5.5,2.2,31,23.5
05/10/1968,2.8,1.8,32.5,22.5
06/10/1968,0,4.5,34,22
07/10/1968,0.1,4.7,35,22.5
08/10/1968,2,4.2,34,23.5
09/10/1968,57,4.8,34,22.5
10/10/1968,46.2,3.2,30,22
11/10/1968,1.5,4.5,33.5,21
12/10/1968,35.8,4.4,33,21.5
13/10/1968,7,3.3,33.5,22.5
14/10/1968,6.3,3.8,33.5,21.5
15/10/1968,5.8,3,33,22.5
16/10/1968,0.01,3.3,33,22.5
17/10/1968,3.7,3.4,32.5,23
18/10/1968,13.2,0.2,26,22.5
19/10/1968,1.4,1.3,30,22
20/10/1968,26.3,4.4,32.5,22.5
21/10/1968,6.4,3.5,33,22
22/10/1968,5.6,4.6,33,23
23/10/1968,9.2,4.7,33,22.5
24/10/1968,0,3.9,34.5,22
25/10/1968,0,4.2,34.5,21
26/10/1968,0,4.5,33.5,21.5
27/10/1968,0,3.9,34.5,20.5
28/10/1968,0,5.1,34,20
29/10/1968,0,3.9,34,19.5
30/10/1968,0,4,34.5,20.5
31/10/1968,0,4,34,21
01/11/1968,0,3.7,35,21.5
02/11/1968,0,3.4,34,22
03/11/1968,0,2.7,34,23.5
04/11/1968,4,7.1,35.5,23.5
05/11/1968,0,3,34,22
06/11/1968,0,3.2,34,21.5
07/11/1968,0,3.7,34,22.5
08/11/1968,0,4.1,34.5,22.5
09/11/1968,0,3.5,34,22.5
10/11/1968,0,4,33.5,20.5
11/11/1968,0,8.6,35,20.5
12/11/1968,0,6.2,32.5,22.5
13/11/1968,0,3.4,34,17.5
14/11/1968,0,3.5,34,20.5
15/11/1968,0,3.9,32.5,20
16/11/1968,0,3.8,33,20.5
17/11/1968,0,3.9,33.5,21
18/11/1968,0,3.4,34.5,21.5
19/11/1968,0,3.7,34.5,21
20/11/1968,0,3.7,35.5,20.5
21/11/1968,0,8.3,33.5,24
22/11/1968,0,6.5,34,18.5
23/11/1968,0,3.5,35,17.5
24/11/1968,0,5.2,33,21.5
25/11/1968,0,3.5,34,18.5
26/11/1968,0,3.8,34,19.5
27/11/1968,0,4,33,19.5
28/11/1968,0,3.8,34.5,19.5
29/11/1968,0.01,2.9,34.5,20
30/11/1968,0.5,1.6,24.5,22
01/12/1968,0,2.4,34.5,21.5
02/12/1968,0,3.9,34.5,22.5
03/12/1968,0,5.2,34,21.5
04/12/1968,0,6.9,30.5,23
05/12/1968,0,3.6,34,19
06/12/1968,0,3.1,33,20.5
07/12/1968,0,4.4,34.5,21
08/12/1968,0,3.4,34.5,20.5
09/12/1968,0,7.1,34.5,23.5
10/12/1968,0,2.1,34,19
11/12/1968,0,7.6,35,23
12/12/1968,0,4.1,24.5,20
13/12/1968,0,8.5,34,21
14/12/1968,0,3.5,34,22
15/12/1968,0,8,33,21
16/12/1968,0,5.9,35,20
17/12/1968,0,3.2,34,20
18/12/1968,0,3.4,33.5,19.5
19/12/1968,0,7,34.5,19
20/12/1968,0,2.4,34.5,20.5
21/12/1968,0,2.3,34.5,22.5
22/12/1968,0,5.5,34,21.5
23/12/1968,0,8,32,20.5
24/12/1968,0,8.3,32,21
25/12/1968,0,4,34,21.5
26/12/1968,0,4.6,34.5,20
27/12/1968,0,4,34.5,20
28/12/1968,0,3.9,34.5,18.5
29/12/1968,0,2.5,34,19
30/12/1968,0,4.6,34,20
31/12/1968,0,3,34.5,22
01/01/1969,0,6.8,34.5,20
02/01/1969,0,4.6,34.5,23
03/01/1969,0,5.3,34,19
04/01/1969,0,10,33,19
05/01/1969,0,6.4,34,20
06/01/1969,0,5.3,35,19
07/01/1969,0,3.6,34.5,18.5
08/01/1969,0,3.8,35.5,20.5
09/01/1969,0,5.7,34.5,19.5
10/01/1969,0,2.7,35.5,18
11/01/1969,0,5.4,35.5,19.5
12/01/1969,0,3.4,35.5,18.5
13/01/1969,0,4.9,33.5,19
14/01/1969,0,6.7,33.5,18
15/01/1969,0,3.4,34,18.5
16/01/1969,0,4.5,35,20
17/01/1969,0,5.2,33,18
18/01/1969,0,4.4,34.5,20
19/01/1969,0,5,34.5,20
20/01/1969,0,3.8,34,19
21/01/1969,0,4.7,34,19
22/01/1969,0,3.3,33.5,19
23/01/1969,0,5.7,34,19
24/01/1969,0,4,34,19
25/01/1969,0,3.7,35.5,18
26/01/1969,0,5.4,35.5,18
27/01/1969,0,4.7,35.5,18
28/01/1969,0,4.2,34.5,20
29/01/1969,0,4.8,35.5,20
30/01/1969,0,4.7,35.5,20
31/01/1969,0,4,35.5,19
01/02/1969,0,4.4,35.5,20.5
02/02/1969,0,4.6,34,20.5
03/02/1969,0,9.7,35,20.5
04/02/1969,0,9.95,34.5,20.5
05/02/1969,0,5.1,35.5,23
06/02/1969,0,3.75,35.5,18
07/02/1969,0,4.9,34.5,20
08/02/1969,0,4.6,33.5,20
09/02/1969,0,5.06,36.5,20
10/02/1969,0,4.64,35,20
11/02/1969,0,4.1,34.5,19.5
12/02/1969,0,6.6,35.5,22
13/02/1969,0,5.6,35,21
14/02/1969,0,4.5,39.5,21
15/02/1969,0,6.65,35.5,21
16/02/1969,0,7.97,35.5,22
17/02/1969,0,2.43,36,21
18/02/1969,0,6.14,35.5,20
19/02/1969,0,6.13,36.5,21.5
20/02/1969,0,4.49,35,19
21/02/1969,0,6.8,35,20.5
22/02/1969,0,1.64,34,20
23/02/1969,0,2.76,34,21.5
24/02/1969,0,5.42,35,21.5
25/02/1969,0,4.49,36,21.5
26/02/1969,0,6.62,35.5,22.5
27/02/1969,0,5.46,36,22
28/02/1969,19,4.46,34.5,21.5
01/03/1969,0,5.6,35.5,22.5
02/03/1969,0,9.2,34.5,23.5
03/03/1969,0,1,35.5,22
04/03/1969,0,6.2,37.5,22
05/03/1969,0,5.8,35.5,23
06/03/1969,0,5.4,36,23.5
07/03/1969,0,5.5,35,21
08/03/1969,0,5.1,35.5,22
09/03/1969,0,6,36,23.5
10/03/1969,0,5.7,37,19
11/03/1969,0,6.3,37.5,22
12/03/1969,0,5.4,36.5,23
13/03/1969,0,7.9,37,23
14/03/1969,0,4.4,36,22.5
15/03/1969,0,5.6,36,26
16/03/1969,0,5.2,35.5,23
17/03/1969,0,5.3,36,24
18/03/1969,0,6.3,32,25.5
19/03/1969,0,6,36,22.5
20/03/1969,0,6,36,23
21/03/1969,0,5.6,NULO,NULO
22/03/1969,0,5.9,NULO,NULO
23/03/1969,0,5.3,35.5,23
24/03/1969,0,6,35.5,23
25/03/1969,0,8.7,35.5,23
26/03/1969,0,4.7,32,23
27/03/1969,0,5,32.5,22
28/03/1969,0,6.3,35,22
29/03/1969,0,6.3,36,22
30/03/1969,0,4.2,38,22
31/03/1969,0,4.6,37,22
01/04/1969,0,8.3,37,25
02/04/1969,0,6.8,37.5,22
03/04/1969,0,5.1,36.5,22.5
04/04/1969,0,7.6,37.5,23.5
05/04/1969,0,3.9,36,22
06/04/1969,0,5.7,36.5,23.5
07/04/1969,0,4.9,37.5,24.5
08/04/1969,0,5.8,36,24.5
09/04/1969,0,4.8,37,24.5
10/04/1969,0,8.4,37,25
11/04/1969,0,7.2,37,24.5
12/04/1969,0,6.2,37.5,25
13/04/1969,0,2.9,37,23
14/04/1969,0,10,NULO,NULO
15/04/1969,0,5.7,36.5,23.5
16/04/1969,0,5.2,36.5,23.5
17/04/1969,0,8.6,36.5,23
18/04/1969,0,5.7,36.5,20.5
19/04/1969,0,6.5,37,23.5
20/04/1969,0,5.2,38.5,26
21/04/1969,0,7.9,38,25
22/04/1969,3,6.6,39,25
23/04/1969,2,3.8,35.5,24
24/04/1969,0,5,36,22.5
25/04/1969,0,4.7,36,23.5
26/04/1969,0,5.4,37.5,23
27/04/1969,0,6.3,38.5,22
28/04/1969,0,6.4,38,24
29/04/1969,20,5,38.5,25
30/04/1969,2,7.1,37,24
01/05/1969,0,3.11,36,25
02/05/1969,0,4.72,36.5,24.5
03/05/1969,0,6.33,36.5,24
04/05/1969,0,7.21,36.5,22
05/05/1969,0,6.33,36.5,24
06/05/1969,0,5.88,36.5,23
07/05/1969,0,6.99,38.5,24
08/05/1969,0,6.79,30.5,24
09/05/1969,0,5.5,36.5,25
10/05/1969,14,5.54,37.5,24
11/05/1969,15,6.4,29.5,22.5
12/05/1969,0,6.56,28.5,26.5
13/05/1969,47,4.71,28,24
14/05/1969,0,5.8,28,23
15/05/1969,0,5.53,35.5,24.5
16/05/1969,4,3,34.5,24.5
17/05/1969,0,2.69,32.5,24.5
18/05/1969,16,2.85,32.5,25
19/05/1969,9,9,35,25.5
20/05/1969,0,4.88,35.5,23.5
21/05/1969,0,7.1,37.5,22
22/05/1969,18,6,35.5,22
23/05/1969,0,7.92,35.5,24
24/05/1969,0,3.93,34,24
25/05/1969,0,3.15,35.5,23.5
26/05/1969,0,5.2,36,23
27/05/1969,0,6.85,36,22.5
28/05/1969,0,3.47,36,23.5
29/05/1969,0,6.97,36.5,24
30/05/1969,0,4.72,36,24
31/05/1969,2,5.94,35,24.5
01/06/1969,0,4.8,35,24
02/06/1969,0,5.6,35.5,24
03/06/1969,0,3.3,36,29
04/06/1969,2.8,2.3,33.5,22.5
05/06/1969,10,2.8,32.5,21.5
06/06/1969,0,3.4,33,24.5
07/06/1969,0,5.5,34.5,24.5
08/06/1969,0,3.7,33.5,24
09/06/1969,1.4,1.9,32.5,24
10/06/1969,0,3,31.5,23.5
11/06/1969,0,4.1,34.5,23.5
12/06/1969,0,4.2,34,23.5
13/06/1969,0,5.7,34,25
14/06/1969,1.2,4.4,33.5,24
15/06/1969,80,7.8,34.5,23.5
16/06/1969,0,3.5,34.5,22.5
17/06/1969,15,11.4,33.5,24
18/06/1969,19,9,33.5,24
19/06/1969,0.3,10.3,36,22.5
20/06/1969,0,2.5,33.5,22
21/06/1969,NULO,2.5,NULO,NULO
25/06/1969,32.2,4.4,35.5,22
26/06/1969,0,4.4,34.5,18.5
27/06/1969,2.5,2.2,35,23.5
28/06/1969,42.5,2.4,33.5,23
29/06/1969,35,13.2,31.5,22.5
30/06/1969,36.5,2.5,33,22
01/07/1969,12,1.6,29.5,23
02/07/1969,2,3.8,32.5,23
03/07/1969,72,2.3,33,23.5
04/07/1969,25,3.7,31,22
05/07/1969,0,2.2,32,22
06/07/1969,0,3.3,34.5,22.5
07/07/1969,13.5,2.9,34.5,22
08/07/1969,86.5,1.1,33.5,22.5
09/07/1969,45,1.5,33.5,22
10/07/1969,0,2.1,34.5,21.5
11/07/1969,18.5,3.2,34.5,22
12/07/1969,17,2.6,34.5,23
13/07/1969,22.5,4.7,33,23
14/07/1969,0,3.9,34.5,23.5
15/07/1969,0,5.2,35,22
16/07/1969,0,4.2,34.5,23
17/07/1969,0,3,35.5,23.5
18/07/1969,3,5.4,35.5,23.5
19/07/1969,34,1.4,34,23
20/07/1969,1.5,2.9,34.5,21.5
21/07/1969,7.5,5,35.5,22.5
22/07/1969,2,4.9,34.5,21.5
23/07/1969,0,3.6,34.5,22.5
24/07/1969,30.5,4.6,33,23.5
25/07/1969,0,3.6,32,22
26/07/1969,1,4.7,35.5,22.5
27/07/1969,13,4.1,35.5,23
28/07/1969,0,2.7,35.5,22.5
29/07/1969,14.5,3.7,33.5,24
30/07/1969,15,4.4,33.5,22.5
31/07/1969,2.5,2,33,22.5
01/08/1969,NULO,2.73,33.5,22
02/08/1969,7,2.12,33.5,22.5
03/08/1969,23,2.17,33.5,22.5
04/08/1969,3,2.65,34.5,22
05/08/1969,2,4.57,33,22.5
06/08/1969,9.5,1.26,31.5,23.5
07/08/1969,4,4.22,34.5,22
08/08/1969,12,3.37,33.5,21
09/08/1969,39.5,2.7,31.5,22.5
10/08/1969,34,1.64,28.5,22
11/08/1969,3.5,1.76,31.5,21.5
12/08/1969,0,2.23,30.5,22
13/08/1969,0,2.84,33,21
14/08/1969,13,4.69,33.5,22.5
15/08/1969,13.5,2.65,33.5,23
16/08/1969,0,4.84,33.5,22.5
17/08/1969,28,1.33,32.5,22
18/08/1969,55,1.85,30,21.5
19/08/1969,73.5,1.47,25.5,22.5
20/08/1969,46.5,2.42,25,21.5
21/08/1969,7.5,1.17,28,21
22/08/1969,0,3.18,32.5,22
23/08/1969,2,2.3,32,23
24/08/1969,4.5,2.17,32.5,23
25/08/1969,0.5,3.09,33.5,22
26/08/1969,6,2.43,33.5,23
27/08/1969,16,0.69,28,22
28/08/1969,5,2.96,32.5,21.5
29/08/1969,24,1.45,31.5,22.5
30/08/1969,4,3.33,32,22
31/08/1969,0,3.84,33.5,22.5
01/09/1969,3.5,3.1,34,22
02/09/1969,0,3.3,33.5,22.5
03/09/1969,28,2,33,23
04/09/1969,87.5,0.4,31.5,22
05/09/1969,68,1,31.5,22
06/09/1969,0,1,28.5,22
07/09/1969,2,3.2,33.5,21.5
08/09/1969,0.8,1.6,33,22.5
09/09/1969,27.5,2.1,32,24
10/09/1969,0,4.3,35,22.5
11/09/1969,0,2.4,33.5,24
12/09/1969,7,5.1,35,23
13/09/1969,8,2.8,34.5,22.5
14/09/1969,4,3.7,34,21
15/09/1969,2.5,3,33.5,23
16/09/1969,9,5.2,33.5,22.5
17/09/1969,20,4.2,33,22
18/09/1969,57.5,2.5,33.5,22
19/09/1969,7.5,3,33,22.5
20/09/1969,0.5,2.1,31,22
21/09/1969,31,1.1,32.5,23.5
22/09/1969,44.5,2.3,34,22
23/09/1969,32,2.8,31.5,23
24/09/1969,26,3,31,22
25/09/1969,0.3,0.8,31.5,22.5
26/09/1969,7.5,2.4,31,22
27/09/1969,25,2.1,31.5,22.5
28/09/1969,0,3.9,33,21.5
29/09/1969,0,5.6,34.5,22.5
30/09/1969,0,6.1,35.5,20
01/10/1969,0,3.5,34,21.5
02/10/1969,0,3.5,34,22
03/10/1969,99.5,3.1,34,22.5
04/10/1969,65,3.4,32.5,22.5
05/10/1969,12,2.9,33.5,22
06/10/1969,9.5,3.2,32,22
07/10/1969,20,1.6,30.5,22
08/10/1969,1,3.8,32,22.5
09/10/1969,1,2.1,33.5,21.5
10/10/1969,4.5,3.1,33,21.5
11/10/1969,0.5,3.6,32.5,22
12/10/1969,0,3.4,32.5,21.5
13/10/1969,4.5,2.5,33,22.5
14/10/1969,0,2.9,33,21
15/10/1969,39.5,4.4,34,22
16/10/1969,18.5,1,33,21
17/10/1969,0,5.4,33,22
18/10/1969,0,1.6,33,20.5
19/10/1969,6,2.1,31.5,20.5
20/10/1969,70,2,33.5,23
21/10/1969,0,3,31.5,22
22/10/1969,0,2.6,34,23
23/10/1969,0,3,32.5,23.5
24/10/1969,0,0.1,35,22.5
25/10/1969,0,5.6,34,21.5
26/10/1969,0,2.6,34,22
27/10/1969,3,4.1,33.5,22.5
28/10/1969,0,2.1,34,22.5
29/10/1969,0,5,34,22.5
30/10/1969,18.7,2.5,33.5,22.5
31/10/1969,0,3.5,33.5,22.5
01/11/1969,0,1.1,34,22.5
02/11/1969,0,5.5,34,22
03/11/1969,20.7,4.6,33.5,23
04/11/1969,0,2.3,33,22.5
05/11/1969,0,4.6,35,22.5
06/11/1969,0,2.9,33,23
07/11/1969,0,4.5,34,22.5
08/11/1969,0,3,34,22.5
09/11/1969,0,4.1,34,22
10/11/1969,0,3.2,33,21
11/11/1969,0,3,33,21.5
12/11/1969,0,2.4,33,21.5
13/11/1969,0,4.5,35.5,21.5
14/11/1969,0,3.7,32,21
15/11/1969,0,2.1,34.5,19.5
16/11/1969,0,4,33.5,20.5
17/11/1969,0,3.4,33.5,20.5
18/11/1969,0,3.6,34,20.5
19/11/1969,0,6,32,23.5
20/11/1969,0,3.1,31.5,25.5
21/11/1969,0,3.8,31,24
22/11/1969,0,4.1,32,17
23/11/1969,0,3.2,33.5,20.5
24/11/1969,0,2.3,33.5,19
25/11/1969,0,5.4,31,20
26/11/1969,0,3.8,34.5,20.5
27/11/1969,0,2,33.5,20.5
28/11/1969,0,4.3,34,21.5
29/11/1969,0,4.8,35,21.5
30/11/1969,0,5.9,32.5,22
01/12/1969,0,3,35,24.5
02/12/1969,0,2,31,20.5
03/12/1969,0,4.3,32,20
04/12/1969,0,3.1,34.5,20.5
05/12/1969,0,2.3,33,20
06/12/1969,0,4.5,33,21
07/12/1969,0,3.1,33.5,20
08/12/1969,0,0.7,33,22
09/12/1969,0,3,33,20
10/12/1969,0,4.1,33.5,21
11/12/1969,0,3.6,34.5,21
12/12/1969,0,4.4,33.5,20.5
13/12/1969,0,4.2,33,25
14/12/1969,0,3.9,32.5,24
15/12/1969,0,5.8,32,19
16/12/1969,0,6.3,31,21
17/12/1969,0,6.6,31,21
18/12/1969,0,5.4,34,21
19/12/1969,0,2.9,34.5,18
20/12/1969,0,4.9,35,20
21/12/1969,0,2.9,33.5,19.5
22/12/1969,0,1.7,32.5,20
23/12/1969,0,3.2,34,19
24/12/1969,0,3.9,33.5,21
25/12/1969,0,2.5,33.5,20
26/12/1969,0,4.3,34.5,17.5
27/12/1969,0,3,34.5,18.5
28/12/1969,0,5,34,20
29/12/1969,0,4,33,20.5
30/12/1969,0,3.5,NULO,NULO
31/12/1969,0,3.9,35,19.5
01/01/1970,0,4.8,34.5,19.5
02/01/1970,0,3.9,34.5,20
03/01/1970,0,3.8,34.5,20.5
04/01/1970,0,5,35,20
05/01/1970,0,3.9,35,20
06/01/1970,0,9.8,36,19.5
07/01/1970,0,2.4,29,21.5
08/01/1970,0,3,31.5,24.5
09/01/1970,0,10.9,32.5,22
10/01/1970,0,5.5,34.5,23
11/01/1970,0,3.2,32,19.5
12/01/1970,0,4.1,33.5,19.5
13/01/1970,0,2.6,33.5,20
14/01/1970,0,5.3,33,21.5
15/01/1970,0,3.9,33.5,17.5
16/01/1970,0,4.3,31,19.5
17/01/1970,0,3.5,31.5,18.5
18/01/1970,0,4.7,31.5,18
19/01/1970,0,4,32,17
20/01/1970,0,4.3,33.5,18.5
21/01/1970,0,4.4,34.5,19
22/01/1970,0,4.7,35,19
23/01/1970,0,5,35,19
24/01/1970,0,2.4,34.5,19
25/01/1970,0,4,34.5,21
26/01/1970,0,5.6,35,20.5
27/01/1970,0,2.5,33.5,21.5
28/01/1970,0,4.4,34.5,21
29/01/1970,0,4.9,34,21.5
30/01/1970,0,12.4,33,21
31/01/1970,0,5.2,33.5,24.5
01/02/1970,0,4.4,35,20.5
02/02/1970,0,4,34.5,20.5
03/02/1970,0,14.3,30,19
04/02/1970,0,6.9,31.5,23
05/02/1970,0,3.5,34.5,17.5
06/02/1970,0,5.1,35,18.5
07/02/1970,0,9.1,32.5,16.5
08/02/1970,0,6.3,34.5,18
09/02/1970,0,6.8,35,20
10/02/1970,0,6.9,35,20.5
11/02/1970,0,4.2,34,18
12/02/1970,0,4,34,19.5
13/02/1970,0,7.7,36.5,19.5
14/02/1970,0,5.7,37.5,19
15/02/1970,0,7,37,20
16/02/1970,0,9.6,34.5,20.5
17/02/1970,0,5.7,32,23
18/02/1970,0,4.2,35,20.5
19/02/1970,0,4.5,34.5,21
20/02/1970,0,5.1,35.5,20
21/02/1970,0,12.4,36,22
22/02/1970,0,7.6,36,26
23/02/1970,0,5.4,36.5,18
24/02/1970,0,4.7,36,21
25/02/1970,0,6.3,35.5,21.5
26/02/1970,0,7.4,34.5,23
27/02/1970,0,5.8,35.5,19.5
28/02/1970,0,5.2,35.5,19.5
01/03/1970,0,5.1,35,19.5
02/03/1970,0,5.6,35,22
03/03/1970,0,5.6,36,21
04/03/1970,0,5.8,35,20
05/03/1970,0,5.5,36,21.5
06/03/1970,0,4.9,35,21
07/03/1970,0,5.3,34.5,20.5
08/03/1970,0,4.7,35.5,19
09/03/1970,0,5.7,34,19
10/03/1970,0,5.3,34.5,19.5
11/03/1970,0,4.7,34,20
12/03/1970,0,5.7,34.5,20
13/03/1970,0,8.3,36,20.5
14/03/1970,0,9,34,23.5
15/03/1970,0,6.6,35.5,20
16/03/1970,0,5.4,35,20.5
17/03/1970,0,5.8,35.5,20.5
18/03/1970,0,5,36,20
19/03/1970,0,4.8,37,21.5
20/03/1970,0,4.1,35,21.5
21/03/1970,0,5.7,36,23
22/03/1970,0,5,35.5,23
23/03/1970,0,6.1,38,22
24/03/1970,0,6.5,37,21
25/03/1970,0,5.1,36.5,23
26/03/1970,0,7,37,21
27/03/1970,0,7.8,36.5,21.5
28/03/1970,0,6.1,36.5,21.5
29/03/1970,0,5.5,36,21
30/03/1970,0,5.3,35.5,20.5
31/03/1970,0,4.9,35,22.5
01/04/1970,0,5.9,36.5,23.5
02/04/1970,0,2.8,37.5,24.5
03/04/1970,0,8.6,37,23
04/04/1970,0,5.7,36,25.5
05/04/1970,0,4.6,36,24
06/04/1970,0,7.8,38,21
07/04/1970,0,6.2,37,21
08/04/1970,0,6.2,38,24
09/04/1970,0,5.8,36,22
10/04/1970,0,6.2,36.5,23
11/04/1970,0,6.3,36.5,22
12/04/1970,0,6.5,36.5,21
13/04/1970,0,6,36.5,22
14/04/1970,0,5.4,37,21.5
15/04/1970,0,6.3,35.5,24.5
16/04/1970,0,3.5,35,25
17/04/1970,0,5.3,35,24.5
18/04/1970,0,4.3,34.5,24
19/04/1970,0,6.4,37,24
20/04/1970,0,6.1,37,24.5
21/04/1970,0,5.1,37.5,23.5
22/04/1970,0,6,37,25
23/04/1970,0,5,36.5,24
24/04/1970,0,5.7,37,24
25/04/1970,0,3.8,34.5,24.5
26/04/1970,0,5.2,36.5,23.5
27/04/1970,0,6.1,35.5,23.5
28/04/1970,0,5.3,35.5,24
29/04/1970,0,6.5,36.5,24
30/04/1970,0,4.6,36,23.5
01/05/1970,0,4.8,37.5,23
02/05/1970,3.5,5.6,36,24
03/05/1970,0,7.2,36,24
04/05/1970,0,11.6,34,26
05/05/1970,0,10.6,34.5,27
06/05/1970,0,8.8,37,23
07/05/1970,0,6.8,37,21
08/05/1970,0,6.9,37,22
09/05/1970,0,7.5,37,23
